condition_str,subj_id,num,type,error,correctmove,latency,omit,oreas,timesincelast,direction,destination,last_distractor_offset,time_since_last_distractor
AD,CM,23.0,0.0,0.0,1.0,0.0,1.0,16.0,1614.0,409.0,842.0,0.0,0.0
AD,CM,24.0,1.0,0.0,1.0,429.0,0.0,0.0,371.0,295.0,1641.0,504.0,371.0
AD,CM,25.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,374.0,1216.0,0.0,0.0
AD,CM,26.0,1.0,0.0,1.0,381.0,0.0,0.0,204.0,-38.0,1603.0,425.0,204.0
AD,CM,27.0,0.0,1.0,0.0,254.0,0.0,0.0,911.0,-104.0,1112.0,0.0,0.0
AD,CM,28.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-81.0,1031.0,0.0,0.0
AD,CM,29.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-127.0,1476.0,0.0,0.0
AD,CM,30.0,0.0,0.0,1.0,20.0,0.0,0.0,315.0,547.0,1578.0,0.0,0.0
AD,CM,31.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,86.0,1664.0,0.0,0.0
AD,CM,32.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-429.0,1047.0,0.0,0.0
AD,CM,33.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-215.0,1449.0,0.0,0.0
AD,CM,34.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,165.0,1212.0,0.0,0.0
AD,CM,35.0,0.0,1.0,0.0,239.0,0.0,0.0,800.0,-884.0,565.0,0.0,0.0
AD,CM,36.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,-472.0,740.0,0.0,0.0
AD,CM,37.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-254.0,311.0,0.0,0.0
AD,CM,38.0,0.0,0.0,1.0,55.0,0.0,0.0,569.0,1209.0,1520.0,0.0,0.0
AD,CM,39.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-153.0,587.0,0.0,0.0
AD,CM,40.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-85.0,1435.0,0.0,0.0
AD,CM,41.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-274.0,1161.0,0.0,0.0
AD,CM,42.0,0.0,0.0,1.0,154.0,0.0,0.0,1210.0,178.0,1339.0,0.0,0.0
AD,CM,43.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,383.0,970.0,0.0,0.0
AD,CM,44.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-264.0,1075.0,0.0,0.0
AD,CM,45.0,0.0,1.0,0.0,394.0,0.0,0.0,716.0,-832.0,243.0,0.0,0.0
AD,CM,46.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,197.0,1167.0,0.0,0.0
AD,CM,47.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,348.0,591.0,0.0,0.0
AD,CM,48.0,1.0,0.0,1.0,405.0,0.0,0.0,1410.0,-88.0,1079.0,576.0,1410.0
AD,CM,49.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-288.0,303.0,0.0,0.0
AD,CM,50.0,0.0,1.0,0.0,195.0,0.0,0.0,484.0,-48.0,255.0,0.0,0.0
AD,CM,51.0,0.0,0.0,1.0,0.0,1.0,16.0,455.0,1353.0,1608.0,0.0,0.0
AD,CM,52.0,1.0,0.0,1.0,382.0,0.0,0.0,926.0,-254.0,825.0,-529.0,926.0
AD,CM,53.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-961.0,647.0,0.0,0.0
AD,CM,54.0,1.0,0.0,1.0,409.0,0.0,0.0,435.0,-206.0,619.0,178.0,435.0
AD,CM,55.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-276.0,371.0,0.0,0.0
AD,CM,56.0,1.0,0.0,1.0,45.0,1.0,7.0,1560.0,-127.0,492.0,248.0,1560.0
AD,CM,57.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,1042.0,1413.0,0.0,0.0
AD,CM,58.0,0.0,0.0,-1.0,0.0,1.0,4.0,0.0,-178.0,1235.0,0.0,0.0
AD,CM,59.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-610.0,625.0,0.0,0.0
AD,CM,60.0,1.0,0.0,1.0,745.0,0.0,0.0,490.0,126.0,618.0,-133.0,490.0
AD,CM,61.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,682.0,1307.0,0.0,0.0
AD,CM,62.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-29.0,589.0,0.0,0.0
AD,CM,63.0,0.0,0.0,1.0,254.0,0.0,0.0,791.0,-608.0,699.0,0.0,0.0
AD,CM,64.0,0.0,1.0,0.0,355.0,0.0,0.0,774.0,723.0,1422.0,0.0,0.0
AD,CM,65.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-769.0,653.0,0.0,0.0
AD,CM,66.0,0.0,0.0,1.0,0.0,1.0,16.0,681.0,153.0,806.0,0.0,0.0
AD,CM,67.0,1.0,0.0,1.0,371.0,0.0,0.0,109.0,-230.0,359.0,-217.0,109.0
AD,CM,68.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-164.0,642.0,0.0,0.0
AD,CM,69.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,139.0,781.0,0.0,0.0
AD,CM,70.0,0.0,1.0,0.0,99.0,1.0,8.0,745.0,330.0,1111.0,0.0,0.0
AD,CM,71.0,0.0,0.0,1.0,3711.0,1.0,15.0,1200.0,-491.0,620.0,0.0,0.0
AD,CM,72.0,0.0,0.0,1.0,2505.0,1.0,15.0,1210.0,565.0,1185.0,0.0,0.0
AD,CM,73.0,0.0,0.0,1.0,1516.0,1.0,15.0,989.0,-796.0,389.0,0.0,0.0
AD,CM,74.0,0.0,0.0,1.0,0.0,1.0,16.0,636.0,337.0,726.0,0.0,0.0
AD,CM,75.0,1.0,0.0,1.0,401.0,0.0,0.0,479.0,190.0,549.0,-367.0,479.0
AD,CM,76.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,49.0,775.0,0.0,0.0
AD,CM,77.0,1.0,0.0,1.0,326.0,0.0,0.0,740.0,-139.0,410.0,-226.0,740.0
AD,CM,78.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-96.0,679.0,0.0,0.0
AD,CM,79.0,0.0,0.0,-1.0,0.0,1.0,4.0,0.0,555.0,1234.0,0.0,0.0
AD,CM,80.0,0.0,0.0,-1.0,0.0,1.0,3.0,0.0,-809.0,425.0,0.0,0.0
AD,CM,81.0,0.0,0.0,1.0,2045.0,1.0,15.0,630.0,629.0,1054.0,0.0,0.0
AD,CM,82.0,0.0,0.0,1.0,0.0,1.0,16.0,669.0,-49.0,1005.0,0.0,0.0
AD,CM,83.0,1.0,0.0,1.0,646.0,0.0,0.0,730.0,442.0,852.0,-595.0,730.0
AD,CM,84.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,153.0,1158.0,0.0,0.0
AD,CM,85.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-265.0,893.0,0.0,0.0
AD,CM,86.0,0.0,0.0,1.0,0.0,1.0,16.0,1066.0,217.0,1110.0,0.0,0.0
AD,CM,87.0,1.0,0.0,1.0,414.0,0.0,0.0,165.0,345.0,1197.0,-258.0,165.0
AD,CM,88.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,208.0,1318.0,0.0,0.0
AD,CM,89.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,17.0,1335.0,0.0,0.0
AD,CM,90.0,0.0,1.0,0.0,306.0,0.0,0.0,710.0,-933.0,402.0,0.0,0.0
AD,CM,91.0,0.0,0.0,1.0,440.0,0.0,0.0,976.0,363.0,765.0,0.0,0.0
AD,CM,92.0,1.0,0.0,1.0,416.0,0.0,0.0,619.0,-408.0,789.0,432.0,619.0
AD,CM,93.0,0.0,0.0,1.0,106.0,0.0,0.0,310.0,460.0,1225.0,0.0,0.0
AD,CM,94.0,0.0,1.0,0.0,270.0,0.0,0.0,771.0,-717.0,508.0,0.0,0.0
AD,CM,95.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,-403.0,386.0,0.0,0.0
AD,CM,96.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-145.0,363.0,0.0,0.0
AD,CM,97.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,320.0,706.0,0.0,0.0
AD,CM,98.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,288.0,651.0,0.0,0.0
AD,CM,99.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-55.0,596.0,0.0,0.0
AD,CM,100.0,1.0,0.0,-1.0,0.0,1.0,3.0,0.0,2.0,708.0,110.0,921.0
AD,CM,101.0,0.0,0.0,1.0,310.0,0.0,0.0,254.0,957.0,1553.0,0.0,0.0
AD,CM,102.0,0.0,0.0,1.0,0.0,1.0,16.0,445.0,31.0,1584.0,0.0,0.0
AD,CM,103.0,1.0,0.0,1.0,471.0,0.0,0.0,226.0,278.0,986.0,-876.0,226.0
AD,CM,104.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,144.0,1728.0,0.0,0.0
AD,CM,105.0,1.0,0.0,1.0,424.0,0.0,0.0,405.0,74.0,1060.0,-742.0,405.0
AD,CM,106.0,0.0,1.0,0.0,475.0,0.0,0.0,885.0,-165.0,1563.0,0.0,0.0
AD,CM,107.0,0.0,1.0,0.0,361.0,0.0,0.0,740.0,-1154.0,409.0,0.0,0.0
AD,CM,108.0,1.0,0.0,1.0,410.0,0.0,0.0,955.0,-88.0,972.0,651.0,955.0
AD,CM,109.0,0.0,0.0,1.0,4005.0,1.0,15.0,966.0,260.0,669.0,0.0,0.0
AD,CM,110.0,0.0,0.0,1.0,2660.0,1.0,15.0,1344.0,-5.0,664.0,0.0,0.0
AD,CM,111.0,0.0,0.0,1.0,0.0,1.0,16.0,910.0,1064.0,1728.0,0.0,0.0
AD,CM,112.0,1.0,0.0,1.0,456.0,0.0,0.0,1280.0,-437.0,535.0,-756.0,1280.0
AD,CM,113.0,1.0,1.0,0.0,75.0,1.0,7.0,1170.0,449.0,984.0,-1193.0,2450.0
AD,CM,114.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-960.0,768.0,0.0,0.0
AD,CM,115.0,0.0,0.0,1.0,110.0,0.0,0.0,785.0,265.0,1033.0,0.0,0.0
AD,CM,116.0,1.0,0.0,1.0,355.0,0.0,0.0,255.0,106.0,1090.0,-49.0,255.0
AD,CM,117.0,0.0,0.0,1.0,1036.0,1.0,15.0,1210.0,246.0,1279.0,0.0,0.0
AD,CM,118.0,1.0,0.0,1.0,556.0,0.0,0.0,510.0,36.0,1126.0,-189.0,510.0
AD,CM,119.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,-1031.0,248.0,0.0,0.0
AD,CM,120.0,0.0,0.0,-1.0,0.0,1.0,4.0,0.0,488.0,736.0,0.0,0.0
AD,CM,121.0,1.0,0.0,1.0,426.0,0.0,0.0,600.0,37.0,1163.0,390.0,600.0
AD,CM,122.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-299.0,437.0,0.0,0.0
AD,CM,123.0,0.0,0.0,1.0,0.0,1.0,16.0,750.0,-192.0,245.0,0.0,0.0
AD,CM,124.0,1.0,0.0,1.0,411.0,0.0,0.0,81.0,-394.0,769.0,918.0,81.0
AD,CM,125.0,1.0,0.0,1.0,356.0,0.0,0.0,1850.0,-453.0,316.0,524.0,1931.0
AD,CM,126.0,0.0,0.0,1.0,1791.0,1.0,15.0,1444.0,620.0,865.0,0.0,0.0
AD,CM,127.0,0.0,0.0,1.0,1300.0,1.0,15.0,510.0,-328.0,537.0,0.0,0.0
AD,CM,128.0,1.0,0.0,1.0,396.0,0.0,0.0,891.0,63.0,379.0,-221.0,891.0
AD,CM,129.0,0.0,0.0,1.0,186.0,0.0,0.0,195.0,39.0,576.0,0.0,0.0
AD,CM,130.0,0.0,0.0,1.0,700.0,0.0,0.0,760.0,677.0,1253.0,0.0,0.0
AD,CM,131.0,1.0,0.0,1.0,300.0,0.0,0.0,379.0,245.0,624.0,-874.0,379.0
AD,CM,132.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-663.0,590.0,0.0,0.0
AD,CM,133.0,1.0,0.0,1.0,295.0,0.0,0.0,800.0,461.0,1085.0,34.0,800.0
AD,CM,134.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,107.0,1192.0,0.0,0.0
AD,CM,135.0,0.0,0.0,1.0,0.0,1.0,16.0,1386.0,3.0,593.0,0.0,0.0
AD,CM,136.0,1.0,0.0,1.0,161.0,0.0,0.0,90.0,85.0,1277.0,599.0,90.0
AD,CM,137.0,0.0,0.0,1.0,0.0,1.0,16.0,1110.0,802.0,1395.0,0.0,0.0
AD,CM,138.0,1.0,0.0,1.0,305.0,0.0,0.0,175.0,-184.0,1093.0,-118.0,175.0
AD,CM,139.0,0.0,0.0,1.0,1001.0,1.0,15.0,1089.0,-1094.0,301.0,0.0,0.0
AD,CM,140.0,0.0,0.0,1.0,315.0,0.0,0.0,685.0,1122.0,1423.0,0.0,0.0
AD,CM,141.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,289.0,1382.0,0.0,0.0
AD,CM,142.0,0.0,0.0,1.0,140.0,0.0,0.0,239.0,-402.0,1021.0,0.0,0.0
AD,CM,143.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,-414.0,968.0,0.0,0.0
AD,CM,144.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-37.0,984.0,0.0,0.0
AD,CM,145.0,0.0,0.0,1.0,185.0,0.0,0.0,551.0,38.0,1022.0,0.0,0.0
AD,CM,146.0,1.0,0.0,1.0,94.0,1.0,7.0,830.0,-238.0,730.0,-54.0,830.0
AD,CM,147.0,0.0,0.0,1.0,85.0,0.0,0.0,324.0,667.0,1689.0,0.0,0.0
AD,CM,148.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,238.0,968.0,0.0,0.0
AD,CM,149.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-421.0,1268.0,0.0,0.0
AD,CM,150.0,0.0,0.0,1.0,115.0,0.0,0.0,520.0,208.0,1476.0,0.0,0.0
AD,CM,151.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-264.0,704.0,0.0,0.0
AD,CM,152.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-203.0,1273.0,0.0,0.0
AD,CM,153.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,122.0,1395.0,0.0,0.0
AD,CM,154.0,0.0,0.0,1.0,1111.0,0.0,0.0,1405.0,-12.0,1383.0,0.0,0.0
AD,CM,155.0,1.0,1.0,0.0,725.0,0.0,0.0,386.0,310.0,1014.0,-679.0,386.0
AD,CM,156.0,0.0,1.0,0.0,501.0,0.0,0.0,220.0,-742.0,641.0,0.0,0.0
AD,CM,157.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,937.0,1578.0,0.0,0.0
AD,CM,158.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,185.0,1199.0,0.0,0.0
AD,CM,159.0,0.0,0.0,1.0,254.0,0.0,0.0,191.0,-601.0,977.0,0.0,0.0
AD,CM,160.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,266.0,1465.0,0.0,0.0
AD,CM,161.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,73.0,1050.0,0.0,0.0
AD,CM,162.0,0.0,0.0,1.0,1855.0,0.0,0.0,1941.0,-185.0,865.0,0.0,0.0
AD,CM,163.0,0.0,1.0,0.0,530.0,1.0,15.0,1329.0,703.0,1568.0,0.0,0.0
AD,CM,164.0,1.0,1.0,0.0,125.0,0.0,0.0,405.0,-438.0,1027.0,-103.0,405.0
AD,CM,165.0,0.0,0.0,1.0,60.0,0.0,0.0,61.0,-1149.0,419.0,0.0,0.0
AD,CM,166.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,1309.0,1728.0,0.0,0.0
AD,CM,167.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,362.0,1389.0,0.0,0.0
AD,CM,168.0,0.0,0.0,1.0,70.0,0.0,0.0,250.0,-708.0,1020.0,0.0,0.0
AD,CM,169.0,1.0,0.0,1.0,104.0,0.0,0.0,831.0,-291.0,1098.0,369.0,831.0
AD,CM,170.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-142.0,878.0,0.0,0.0
AD,CM,171.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-123.0,975.0,0.0,0.0
AD,CM,172.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,654.0,1532.0,0.0,0.0
AD,CM,173.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-323.0,1209.0,0.0,0.0
AD,CM,174.0,1.0,0.0,1.0,339.0,0.0,0.0,535.0,462.0,1437.0,-234.0,535.0
AD,MC,2.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,424.0,1384.0,0.0,0.0
AD,MC,3.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,379.0,1676.0,0.0,0.0
AD,MC,4.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,-86.0,1298.0,0.0,0.0
AD,MC,5.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-991.0,685.0,0.0,0.0
AD,MC,6.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,407.0,1705.0,0.0,0.0
AD,MC,7.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,367.0,1052.0,0.0,0.0
AD,MC,8.0,0.0,0.0,1.0,1645.0,1.0,15.0,551.0,-50.0,1002.0,0.0,0.0
AD,MC,9.0,0.0,0.0,1.0,0.0,1.0,16.0,689.0,163.0,1165.0,0.0,0.0
AD,MC,10.0,1.0,0.0,1.0,336.0,0.0,0.0,620.0,-273.0,1432.0,540.0,620.0
AD,MC,11.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-668.0,497.0,0.0,0.0
AD,MC,12.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,102.0,1534.0,0.0,0.0
AD,MC,13.0,0.0,0.0,1.0,201.0,0.0,0.0,209.0,103.0,600.0,0.0,0.0
AD,MC,14.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-396.0,1138.0,0.0,0.0
AD,MC,15.0,0.0,0.0,1.0,85.0,0.0,0.0,234.0,-377.0,223.0,0.0,0.0
AD,MC,16.0,0.0,0.0,-1.0,0.0,1.0,3.0,0.0,905.0,1128.0,0.0,0.0
AD,MC,17.0,0.0,0.0,1.0,0.0,1.0,16.0,920.0,-178.0,950.0,0.0,0.0
AD,MC,18.0,1.0,0.0,1.0,335.0,0.0,0.0,330.0,369.0,1507.0,188.0,330.0
AD,MC,19.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,385.0,1335.0,0.0,0.0
AD,MC,20.0,1.0,0.0,-1.0,0.0,1.0,13.0,0.0,-339.0,1168.0,0.0,0.0
AD,MC,21.0,0.0,0.0,1.0,2310.0,1.0,15.0,1516.0,-451.0,884.0,0.0,0.0
AD,MC,22.0,0.0,0.0,1.0,1540.0,1.0,15.0,774.0,159.0,1043.0,0.0,0.0
AD,MC,23.0,0.0,0.0,1.0,725.0,1.0,15.0,816.0,551.0,1594.0,0.0,0.0
AD,MC,24.0,1.0,0.0,1.0,399.0,0.0,0.0,330.0,155.0,1323.0,-426.0,330.0
AD,MC,25.0,0.0,0.0,1.0,135.0,0.0,0.0,259.0,-1138.0,456.0,0.0,0.0
AD,MC,26.0,0.0,0.0,1.0,2144.0,1.0,15.0,576.0,163.0,619.0,0.0,0.0
AD,MC,27.0,0.0,0.0,1.0,1596.0,1.0,15.0,554.0,131.0,750.0,0.0,0.0
AD,MC,28.0,0.0,0.0,1.0,930.0,1.0,15.0,660.0,-355.0,395.0,0.0,0.0
AD,MC,29.0,1.0,0.0,1.0,435.0,0.0,0.0,491.0,-469.0,854.0,928.0,491.0
AD,MC,30.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,288.0,683.0,0.0,0.0
AD,MC,31.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-338.0,345.0,0.0,0.0
AD,MC,32.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,-201.0,653.0,0.0,0.0
AD,MC,33.0,0.0,1.0,0.0,225.0,0.0,0.0,1301.0,526.0,871.0,0.0,0.0
AD,MC,34.0,1.0,0.0,1.0,434.0,0.0,0.0,1229.0,353.0,1006.0,-218.0,1229.0
AD,MC,35.0,0.0,0.0,1.0,365.0,0.0,0.0,66.0,843.0,1714.0,0.0,0.0
AD,MC,36.0,1.0,0.0,1.0,291.0,0.0,0.0,915.0,-268.0,738.0,-708.0,915.0
AD,MC,37.0,0.0,0.0,1.0,161.0,0.0,0.0,129.0,-300.0,1414.0,0.0,0.0
AD,MC,38.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,97.0,1511.0,0.0,0.0
AD,MC,39.0,1.0,0.0,1.0,259.0,0.0,0.0,526.0,245.0,983.0,-773.0,526.0
AD,MC,40.0,0.0,0.0,1.0,0.0,1.0,16.0,994.0,217.0,1728.0,0.0,0.0
AD,MC,41.0,1.0,0.0,1.0,255.0,0.0,0.0,691.0,-129.0,854.0,-745.0,691.0
AD,MC,42.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-153.0,1575.0,0.0,0.0
AD,MC,43.0,0.0,0.0,-1.0,0.0,1.0,3.0,0.0,-724.0,851.0,0.0,0.0
AD,MC,44.0,0.0,0.0,1.0,1941.0,1.0,15.0,700.0,626.0,1477.0,0.0,0.0
AD,MC,45.0,0.0,0.0,1.0,766.0,1.0,15.0,1160.0,182.0,1659.0,0.0,0.0
AD,MC,46.0,1.0,0.0,1.0,310.0,0.0,0.0,455.0,-256.0,598.0,-805.0,455.0
AD,MC,47.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,-184.0,1475.0,0.0,0.0
AD,MC,48.0,1.0,0.0,1.0,290.0,0.0,0.0,1455.0,175.0,773.0,-877.0,1455.0
AD,MC,49.0,0.0,0.0,-1.0,0.0,1.0,13.0,0.0,-742.0,733.0,0.0,0.0
AD,MC,50.0,1.0,1.0,0.0,95.0,1.0,7.0,135.0,66.0,839.0,40.0,135.0
AD,MC,51.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,656.0,1389.0,0.0,0.0
AD,MC,52.0,0.0,0.0,1.0,0.0,1.0,16.0,546.0,-141.0,1248.0,0.0,0.0
AD,MC,53.0,1.0,0.0,1.0,360.0,0.0,0.0,479.0,376.0,1215.0,-409.0,479.0
AD,MC,54.0,0.0,1.0,0.0,355.0,0.0,0.0,1385.0,-925.0,323.0,0.0,0.0
AD,MC,55.0,0.0,0.0,1.0,1655.0,1.0,15.0,1091.0,1316.0,1639.0,0.0,0.0
AD,MC,56.0,0.0,0.0,1.0,0.0,1.0,16.0,970.0,-1068.0,571.0,0.0,0.0
AD,MC,57.0,1.0,0.0,1.0,350.0,0.0,0.0,335.0,-255.0,960.0,644.0,335.0
AD,MC,58.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,-108.0,463.0,0.0,0.0
AD,MC,59.0,0.0,1.0,0.0,285.0,0.0,0.0,1246.0,686.0,1149.0,0.0,0.0
AD,MC,60.0,1.0,0.0,-1.0,0.0,1.0,11.0,0.0,-309.0,651.0,0.0,0.0
AD,MC,61.0,0.0,0.0,1.0,895.0,0.0,0.0,1925.0,69.0,1218.0,0.0,0.0
AD,MC,62.0,0.0,1.0,0.0,284.0,0.0,0.0,615.0,-669.0,549.0,0.0,0.0
AD,MC,63.0,1.0,0.0,1.0,375.0,0.0,0.0,965.0,-65.0,586.0,102.0,965.0
AD,MC,64.0,0.0,0.0,1.0,171.0,0.0,0.0,194.0,510.0,1059.0,0.0,0.0
AD,MC,65.0,0.0,0.0,1.0,0.0,1.0,16.0,986.0,483.0,1542.0,0.0,0.0
AD,MC,66.0,1.0,0.0,1.0,545.0,0.0,0.0,264.0,470.0,1056.0,-956.0,264.0
AD,MC,67.0,0.0,0.0,1.0,0.0,1.0,16.0,1241.0,-981.0,561.0,0.0,0.0
AD,MC,68.0,1.0,0.0,1.0,401.0,0.0,0.0,95.0,387.0,1443.0,495.0,95.0
AD,MC,69.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-5.0,556.0,0.0,0.0
AD,MC,70.0,1.0,0.0,1.0,245.0,0.0,0.0,1089.0,-145.0,1298.0,887.0,1089.0
AD,MC,71.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,301.0,857.0,0.0,0.0
AD,MC,72.0,0.0,0.0,-1.0,0.0,1.0,11.0,0.0,-372.0,485.0,0.0,0.0
AD,MC,73.0,0.0,0.0,1.0,5185.0,1.0,15.0,551.0,6.0,491.0,0.0,0.0
AD,MC,74.0,1.0,0.0,-1.0,0.0,1.0,3.0,0.0,7.0,1305.0,807.0,449.0
AD,MC,75.0,0.0,0.0,1.0,4510.0,1.0,15.0,200.0,259.0,750.0,0.0,0.0
AD,MC,76.0,0.0,0.0,1.0,3891.0,1.0,15.0,645.0,21.0,771.0,0.0,0.0
AD,MC,77.0,0.0,0.0,-1.0,0.0,1.0,3.0,0.0,539.0,1310.0,0.0,0.0
AD,MC,78.0,0.0,0.0,1.0,2761.0,1.0,15.0,594.0,-223.0,1087.0,0.0,0.0
AD,MC,79.0,0.0,0.0,1.0,1606.0,1.0,15.0,1121.0,-235.0,852.0,0.0,0.0
AD,MC,80.0,0.0,0.0,-1.0,0.0,1.0,3.0,0.0,450.0,1302.0,0.0,0.0
AD,MC,81.0,1.0,0.0,1.0,471.0,0.0,0.0,690.0,-446.0,859.0,3.0,690.0
AD,MC,82.0,1.0,0.0,1.0,450.0,0.0,0.0,1775.0,-325.0,534.0,-443.0,2465.0
AD,MC,83.0,0.0,0.0,1.0,374.0,0.0,0.0,60.0,114.0,1416.0,0.0,0.0
AD,MC,84.0,1.0,0.0,1.0,321.0,0.0,0.0,975.0,-145.0,389.0,-882.0,975.0
AD,MC,85.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,-1086.0,330.0,0.0,0.0
AD,MC,86.0,0.0,0.0,1.0,2404.0,1.0,15.0,861.0,914.0,1244.0,0.0,0.0
AD,MC,87.0,0.0,0.0,1.0,0.0,1.0,16.0,1594.0,-331.0,913.0,0.0,0.0
AD,MC,88.0,1.0,0.0,1.0,630.0,0.0,0.0,175.0,-157.0,232.0,-524.0,175.0
AD,MC,89.0,0.0,0.0,1.0,1260.0,1.0,15.0,1870.0,-236.0,677.0,0.0,0.0
AD,MC,90.0,0.0,0.0,1.0,511.0,0.0,0.0,750.0,-292.0,385.0,0.0,0.0
AD,MC,91.0,1.0,0.0,1.0,410.0,0.0,0.0,101.0,387.0,619.0,-153.0,101.0
AD,MC,92.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,780.0,1165.0,0.0,0.0
AD,MC,93.0,0.0,0.0,1.0,0.0,1.0,16.0,1064.0,-837.0,328.0,0.0,0.0
AD,MC,94.0,1.0,0.0,1.0,370.0,0.0,0.0,5.0,-68.0,551.0,291.0,5.0
AD,MC,95.0,0.0,0.0,1.0,0.0,1.0,11.0,0.0,883.0,1211.0,0.0,0.0
AD,MC,96.0,0.0,0.0,1.0,0.0,1.0,16.0,1080.0,180.0,1391.0,0.0,0.0
AD,MC,97.0,1.0,0.0,1.0,286.0,0.0,0.0,191.0,351.0,902.0,-840.0,191.0
AD,MC,98.0,0.0,0.0,1.0,1745.0,1.0,15.0,1209.0,125.0,1516.0,0.0,0.0
