subj_id,num,type,error,correctmove,latency,omit,direction
EC2,28.0,1.0,0.0,-1.0,0.0,1.0,242.0
EC2,29.0,1.0,0.0,1.0,279.0,0.0,-296.0
EC2,30.0,1.0,0.0,1.0,320.0,0.0,-109.0
EC2,31.0,1.0,0.0,1.0,271.0,0.0,323.0
EC2,32.0,1.0,0.0,1.0,250.0,0.0,154.0
EC2,33.0,1.0,0.0,1.0,230.0,0.0,353.0
EC2,34.0,1.0,0.0,1.0,285.0,0.0,-475.0
EC2,35.0,1.0,0.0,1.0,296.0,0.0,-115.0
EC2,36.0,1.0,0.0,1.0,275.0,0.0,220.0
EC2,37.0,1.0,0.0,1.0,379.0,0.0,-332.0
EC2,38.0,1.0,0.0,1.0,280.0,0.0,213.0
EC2,39.0,1.0,0.0,1.0,259.0,0.0,-185.0
EC2,40.0,1.0,0.0,1.0,325.0,0.0,-356.0
EC2,41.0,1.0,0.0,1.0,265.0,0.0,432.0
EC2,42.0,1.0,0.0,1.0,310.0,0.0,311.0
EC2,43.0,1.0,0.0,1.0,259.0,0.0,387.0
EC2,44.0,1.0,0.0,-1.0,0.0,1.0,18.0
EC2,45.0,1.0,0.0,-1.0,0.0,1.0,-359.0
EC2,46.0,1.0,0.0,-1.0,0.0,1.0,381.0
EC2,47.0,1.0,0.0,-1.0,0.0,1.0,-158.0
EC2,48.0,1.0,0.0,1.0,305.0,0.0,339.0
EC2,49.0,1.0,0.0,1.0,245.0,0.0,-189.0
EC2,50.0,1.0,0.0,-1.0,0.0,1.0,99.0
EC2,51.0,1.0,0.0,1.0,325.0,0.0,-434.0
EC2,52.0,1.0,0.0,1.0,290.0,0.0,454.0
EC2,53.0,1.0,0.0,-1.0,0.0,1.0,10.0
EC2,54.0,1.0,0.0,1.0,280.0,0.0,-152.0
EC2,55.0,1.0,0.0,1.0,286.0,0.0,295.0
EC2,56.0,1.0,0.0,1.0,265.0,0.0,-348.0
EC2,57.0,1.0,0.0,1.0,259.0,0.0,280.0
EC2,58.0,1.0,0.0,1.0,255.0,0.0,-346.0
EC2,59.0,1.0,0.0,1.0,245.0,0.0,-348.0
EC1,2.0,1.0,0.0,1.0,251.0,0.0,-69.0
EC1,3.0,1.0,0.0,1.0,226.0,0.0,-139.0
EC1,4.0,1.0,0.0,1.0,234.0,0.0,135.0
EC1,5.0,1.0,0.0,1.0,350.0,0.0,461.0
EC1,6.0,1.0,0.0,-1.0,0.0,1.0,133.0
EC1,7.0,1.0,0.0,1.0,150.0,0.0,-41.0
EC1,8.0,1.0,0.0,1.0,245.0,0.0,-185.0
EC1,9.0,1.0,0.0,1.0,226.0,0.0,-281.0
EC1,10.0,1.0,0.0,1.0,267.0,0.0,297.0
EC1,11.0,1.0,0.0,1.0,326.0,0.0,-433.0
EC1,12.0,1.0,0.0,1.0,326.0,0.0,47.0
EC1,13.0,1.0,0.0,1.0,365.0,0.0,-38.0
EC1,14.0,1.0,0.0,1.0,239.0,0.0,61.0
EC1,15.0,1.0,0.0,1.0,270.0,0.0,-463.0
EC1,16.0,1.0,0.0,1.0,265.0,0.0,310.0
EC1,17.0,1.0,0.0,1.0,235.0,0.0,-107.0
EC1,18.0,1.0,0.0,1.0,245.0,0.0,-184.0
EC1,19.0,1.0,0.0,1.0,255.0,0.0,269.0
EC1,20.0,1.0,0.0,1.0,325.0,0.0,359.0
EC1,21.0,1.0,0.0,-1.0,0.0,1.0,4.0
EC1,22.0,1.0,0.0,1.0,235.0,0.0,-422.0
EC1,23.0,1.0,0.0,1.0,286.0,0.0,227.0
EC1,24.0,1.0,0.0,-1.0,0.0,1.0,-445.0
EC1,25.0,1.0,0.0,-1.0,0.0,1.0,-62.0
EC1,26.0,1.0,0.0,1.0,245.0,0.0,221.0
EC1,27.0,1.0,0.0,1.0,276.0,0.0,-87.0
EC1,28.0,1.0,0.0,1.0,266.0,0.0,-151.0
EC1,29.0,1.0,0.0,1.0,235.0,0.0,196.0
EC1,30.0,1.0,0.0,1.0,340.0,0.0,318.0
EC1,31.0,1.0,0.0,1.0,300.0,0.0,-230.0
EC1,32.0,1.0,0.0,1.0,280.0,0.0,239.0
EC1,33.0,1.0,0.0,1.0,306.0,0.0,324.0
EC1,34.0,1.0,0.0,1.0,290.0,0.0,-478.0
EC1,35.0,1.0,0.0,-1.0,0.0,1.0,-11.0
EC1,36.0,1.0,0.0,1.0,231.0,0.0,311.0
EC1,37.0,1.0,0.0,1.0,259.0,0.0,-449.0
EC1,38.0,1.0,0.0,1.0,311.0,0.0,-102.0
EC1,39.0,1.0,0.0,1.0,301.0,0.0,306.0
EC1,40.0,1.0,0.0,1.0,334.0,0.0,-426.0
EC1,41.0,1.0,0.0,1.0,280.0,0.0,342.0
EC1,42.0,1.0,0.0,1.0,320.0,0.0,-141.0
EC1,43.0,1.0,0.0,1.0,336.0,0.0,78.0
EC1,44.0,1.0,0.0,1.0,260.0,0.0,-134.0
EC1,45.0,1.0,0.0,1.0,296.0,0.0,-35.0
EC1,46.0,1.0,0.0,1.0,255.0,0.0,373.0
EC1,47.0,1.0,0.0,1.0,341.0,0.0,467.0
EC1,48.0,1.0,0.0,-1.0,0.0,1.0,-383.0
EC1,49.0,1.0,0.0,1.0,216.0,0.0,-119.0
EC1,50.0,1.0,0.0,1.0,375.0,0.0,-73.0
EC1,51.0,1.0,0.0,1.0,236.0,0.0,122.0
EC1,52.0,1.0,0.0,1.0,271.0,0.0,-426.0
EC1,53.0,1.0,0.0,1.0,366.0,0.0,-478.0
EC1,54.0,1.0,0.0,-1.0,0.0,1.0,48.0
EC1,55.0,1.0,0.0,1.0,270.0,0.0,184.0
EC1,56.0,1.0,0.0,1.0,325.0,0.0,-149.0
EC1,57.0,1.0,0.0,1.0,270.0,0.0,240.0
GM,2.0,1.0,0.0,1.0,300.0,0.0,432.0
GM,3.0,1.0,0.0,-1.0,0.0,1.0,-312.0
GM,4.0,1.0,0.0,1.0,284.0,0.0,-212.0
GM,5.0,1.0,0.0,1.0,264.0,0.0,353.0
GM,6.0,1.0,0.0,1.0,370.0,0.0,77.0
GM,7.0,1.0,0.0,1.0,294.0,0.0,365.0
GM,8.0,1.0,0.0,1.0,309.0,0.0,-69.0
GM,9.0,1.0,0.0,1.0,260.0,0.0,-363.0
GM,10.0,1.0,0.0,1.0,290.0,0.0,-102.0
GM,11.0,1.0,0.0,1.0,294.0,0.0,453.0
GM,12.0,1.0,0.0,1.0,255.0,0.0,-71.0
GM,13.0,1.0,0.0,1.0,280.0,0.0,-391.0
GM,14.0,1.0,0.0,1.0,340.0,0.0,24.0
GM,15.0,1.0,0.0,-1.0,0.0,1.0,339.0
GM,16.0,1.0,0.0,1.0,285.0,0.0,-307.0
GM,17.0,1.0,0.0,1.0,415.0,0.0,-160.0
GM,18.0,1.0,0.0,1.0,300.0,0.0,-192.0
GM,19.0,1.0,0.0,1.0,351.0,0.0,145.0
GM,20.0,1.0,0.0,-1.0,0.0,1.0,-2.0
GM,21.0,1.0,0.0,1.0,350.0,0.0,370.0
GM,22.0,1.0,0.0,1.0,411.0,0.0,-99.0
GM,23.0,1.0,0.0,-1.0,0.0,1.0,-312.0
GM,24.0,1.0,0.0,1.0,296.0,0.0,-448.0
GM,25.0,1.0,0.0,1.0,345.0,0.0,-107.0
GM,26.0,1.0,0.0,1.0,361.0,0.0,261.0
GM,27.0,1.0,0.0,-1.0,0.0,1.0,-265.0
GM,28.0,1.0,0.0,-1.0,0.0,1.0,15.0
GM,29.0,1.0,0.0,1.0,300.0,0.0,295.0
GM,30.0,1.0,0.0,1.0,397.0,0.0,43.0
GM,31.0,1.0,0.0,1.0,289.0,0.0,479.0
GM,32.0,1.0,0.0,1.0,400.0,0.0,408.0
GM,33.0,1.0,0.0,1.0,321.0,0.0,216.0
GM,34.0,1.0,0.0,-1.0,0.0,1.0,-1.0
GM,35.0,1.0,0.0,1.0,301.0,0.0,-416.0
GM,36.0,1.0,0.0,1.0,396.0,0.0,476.0
GM,37.0,1.0,0.0,1.0,315.0,0.0,-133.0
GM,38.0,1.0,0.0,1.0,256.0,0.0,-430.0
GM,39.0,1.0,0.0,1.0,330.0,0.0,-179.0
GM,40.0,1.0,0.0,1.0,295.0,0.0,-462.0
GM,41.0,1.0,0.0,-1.0,0.0,1.0,152.0
GM,42.0,1.0,0.0,1.0,300.0,0.0,291.0
GM,43.0,1.0,0.0,1.0,325.0,0.0,-276.0
GM,44.0,1.0,0.0,1.0,268.0,0.0,-142.0
GM,45.0,1.0,0.0,1.0,274.0,0.0,-135.0
GM,46.0,1.0,0.0,1.0,310.0,0.0,465.0
GM,47.0,1.0,0.0,-1.0,0.0,1.0,-388.0
GM,48.0,1.0,1.0,0.0,220.0,0.0,-68.0
GM,49.0,1.0,0.0,-1.0,0.0,1.0,18.0
GM,50.0,1.0,0.0,-1.0,0.0,1.0,19.0
GM,51.0,1.0,0.0,1.0,294.0,0.0,-176.0
GM,52.0,1.0,0.0,1.0,270.0,0.0,347.0
GM,53.0,1.0,0.0,1.0,340.0,0.0,-397.0
GM,54.0,1.0,0.0,1.0,309.0,0.0,422.0
GM,55.0,1.0,0.0,-1.0,0.0,1.0,87.0
GM,56.0,1.0,0.0,1.0,310.0,0.0,193.0
GM,57.0,1.0,0.0,1.0,255.0,0.0,144.0
GM,58.0,1.0,0.0,1.0,315.0,0.0,-349.0
GM,59.0,1.0,0.0,1.0,360.0,0.0,417.0
GM,60.0,1.0,0.0,1.0,355.0,0.0,35.0
GM,61.0,1.0,0.0,1.0,361.0,0.0,316.0
CP,2.0,1.0,0.0,1.0,304.0,0.0,-163.0
CP,3.0,1.0,0.0,1.0,315.0,0.0,-139.0
CP,4.0,1.0,0.0,1.0,290.0,0.0,-152.0
CP,5.0,1.0,0.0,1.0,435.0,0.0,-374.0
CP,6.0,1.0,0.0,1.0,336.0,0.0,111.0
CP,7.0,1.0,0.0,1.0,465.0,0.0,-30.0
CP,8.0,1.0,0.0,1.0,295.0,0.0,201.0
CP,9.0,1.0,0.0,-1.0,0.0,1.0,-300.0
CP,10.0,1.0,0.0,-1.0,0.0,1.0,397.0
CP,11.0,1.0,0.0,-1.0,0.0,1.0,-461.0
CP,12.0,1.0,0.0,-1.0,0.0,1.0,435.0
CP,13.0,1.0,0.0,1.0,460.0,0.0,-403.0
CP,14.0,1.0,0.0,1.0,352.0,0.0,47.0
CP,15.0,1.0,0.0,1.0,261.0,0.0,163.0
CP,16.0,1.0,0.0,-1.0,0.0,1.0,17.0
CP,17.0,1.0,0.0,-1.0,0.0,1.0,112.0
CP,18.0,1.0,0.0,1.0,350.0,0.0,394.0
CP,19.0,1.0,0.0,1.0,311.0,0.0,-383.0
CP,20.0,1.0,0.0,1.0,339.0,0.0,215.0
CP,21.0,1.0,0.0,-1.0,0.0,1.0,68.0
CP,22.0,1.0,0.0,-1.0,0.0,1.0,173.0
CP,23.0,1.0,0.0,1.0,260.0,0.0,68.0
CP,24.0,1.0,0.0,1.0,505.0,0.0,340.0
CP,25.0,1.0,0.0,1.0,351.0,0.0,-329.0
CP,26.0,1.0,0.0,-1.0,0.0,1.0,-361.0
CP,27.0,1.0,0.0,-1.0,0.0,1.0,180.0
CP,28.0,1.0,0.0,1.0,200.0,0.0,22.0
CP,29.0,1.0,0.0,1.0,290.0,0.0,175.0
CP,30.0,1.0,0.0,1.0,451.0,0.0,343.0
CP,31.0,1.0,0.0,1.0,191.0,0.0,-328.0
CP,32.0,1.0,0.0,1.0,335.0,0.0,-179.0
CP,33.0,1.0,0.0,-1.0,0.0,1.0,87.0
CP,34.0,1.0,0.0,1.0,431.0,0.0,346.0
CP,35.0,1.0,0.0,-1.0,0.0,1.0,-146.0
CP,36.0,1.0,0.0,1.0,364.0,0.0,-406.0
CP,37.0,1.0,0.0,1.0,271.0,0.0,312.0
CP,38.0,1.0,0.0,-1.0,0.0,1.0,-263.0
CP,39.0,1.0,0.0,1.0,285.0,0.0,153.0
CP,40.0,1.0,0.0,1.0,340.0,0.0,-464.0
CP,41.0,1.0,0.0,1.0,326.0,0.0,-191.0
CP,42.0,1.0,0.0,-1.0,0.0,1.0,342.0
CP,43.0,1.0,0.0,1.0,525.0,0.0,-124.0
CP,44.0,1.0,0.0,-1.0,0.0,1.0,-8.0
CP,45.0,1.0,0.0,1.0,340.0,0.0,328.0
CP,46.0,1.0,1.0,0.0,549.0,0.0,-40.0
CP,47.0,1.0,0.0,1.0,60.0,1.0,295.0
CP,48.0,1.0,0.0,-1.0,0.0,1.0,-259.0
CP,49.0,1.0,0.0,-1.0,0.0,1.0,419.0
CP,50.0,1.0,0.0,1.0,286.0,0.0,-220.0
CP,51.0,1.0,0.0,-1.0,0.0,1.0,89.0
CP,52.0,1.0,0.0,-1.0,0.0,1.0,-90.0
CP,53.0,1.0,1.0,0.0,85.0,1.0,-474.0
CP,54.0,1.0,0.0,-1.0,0.0,1.0,172.0
CP,55.0,1.0,0.0,-1.0,0.0,1.0,323.0
CP,57.0,1.0,0.0,1.0,606.0,0.0,27.0
CP,58.0,1.0,0.0,1.0,509.0,0.0,106.0
CP,59.0,1.0,0.0,1.0,191.0,0.0,-268.0
CP,60.0,1.0,0.0,-1.0,0.0,1.0,-13.0
CP,61.0,1.0,0.0,1.0,310.0,0.0,-309.0
CP,62.0,1.0,0.0,1.0,415.0,0.0,-69.0
CP,63.0,1.0,0.0,1.0,426.0,0.0,-307.0
CP,64.0,1.0,0.0,-1.0,0.0,1.0,-111.0
CP,65.0,1.0,0.0,1.0,321.0,0.0,-414.0
CP,66.0,1.0,0.0,1.0,290.0,0.0,385.0
CP,67.0,1.0,0.0,-1.0,0.0,1.0,131.0
CP,68.0,1.0,0.0,-1.0,0.0,1.0,140.0
CP,69.0,1.0,0.0,-1.0,0.0,1.0,416.0
CP,70.0,1.0,1.0,0.0,560.0,0.0,-449.0
RD,3.0,1.0,0.0,1.0,395.0,0.0,133.0
RD,4.0,1.0,0.0,1.0,386.0,0.0,-329.0
RD,5.0,1.0,0.0,1.0,299.0,0.0,229.0
RD,6.0,1.0,0.0,-1.0,0.0,1.0,-358.0
RD,7.0,1.0,0.0,1.0,298.0,0.0,-408.0
RD,8.0,1.0,0.0,1.0,316.0,0.0,-273.0
RD,9.0,1.0,0.0,-1.0,0.0,1.0,359.0
RD,10.0,1.0,0.0,1.0,421.0,0.0,-202.0
RD,11.0,1.0,0.0,1.0,305.0,0.0,357.0
RD,12.0,1.0,0.0,-1.0,0.0,1.0,-331.0
RD,13.0,1.0,0.0,-1.0,0.0,1.0,-259.0
RD,14.0,1.0,0.0,1.0,270.0,0.0,223.0
RD,15.0,1.0,0.0,1.0,360.0,0.0,-263.0
RD,16.0,1.0,0.0,1.0,294.0,0.0,243.0
RD,17.0,1.0,0.0,-1.0,0.0,1.0,359.0
RD,18.0,1.0,0.0,-1.0,0.0,1.0,231.0
RD,19.0,1.0,0.0,1.0,317.0,0.0,-286.0
RD,20.0,1.0,0.0,1.0,299.0,0.0,288.0
RD,21.0,1.0,0.0,1.0,290.0,0.0,-442.0
RD,22.0,1.0,0.0,1.0,359.0,0.0,-288.0
RD,23.0,1.0,0.0,1.0,331.0,0.0,107.0
RD,24.0,1.0,0.0,1.0,317.0,0.0,201.0
RD,25.0,1.0,0.0,1.0,311.0,0.0,-323.0
RD,26.0,1.0,0.0,1.0,279.0,0.0,318.0
RD,27.0,1.0,0.0,1.0,241.0,0.0,284.0
RD,28.0,1.0,0.0,1.0,350.0,0.0,245.0
RD,29.0,1.0,0.0,1.0,444.0,0.0,-407.0
RD,30.0,1.0,0.0,1.0,300.0,0.0,-89.0
RD,31.0,1.0,0.0,1.0,351.0,0.0,-370.0
RD,32.0,1.0,0.0,1.0,331.0,0.0,284.0
RD,33.0,1.0,0.0,1.0,316.0,0.0,340.0
RD,34.0,1.0,0.0,1.0,305.0,0.0,-37.0
RD,35.0,1.0,0.0,1.0,256.0,0.0,-101.0
RD,36.0,1.0,0.0,1.0,285.0,0.0,172.0
RD,37.0,1.0,0.0,1.0,346.0,0.0,355.0
RD,38.0,1.0,0.0,1.0,314.0,0.0,134.0
RD,39.0,1.0,0.0,1.0,310.0,0.0,-363.0
RD,40.0,1.0,0.0,-1.0,0.0,1.0,101.0
RD,41.0,1.0,0.0,1.0,250.0,0.0,-226.0
RD,42.0,1.0,0.0,1.0,295.0,0.0,49.0
RD,43.0,1.0,0.0,1.0,291.0,0.0,365.0
RD,44.0,1.0,0.0,1.0,290.0,0.0,-408.0
RD,45.0,1.0,0.0,-1.0,0.0,1.0,149.0
RD,46.0,1.0,1.0,0.0,140.0,0.0,447.0
RD,47.0,1.0,0.0,-1.0,0.0,1.0,20.0
RD,48.0,1.0,0.0,1.0,366.0,0.0,85.0
RD,49.0,1.0,0.0,1.0,306.0,0.0,-159.0
RD,50.0,1.0,0.0,-1.0,0.0,1.0,-246.0
RD,51.0,1.0,0.0,1.0,311.0,0.0,319.0
RD,52.0,1.0,0.0,1.0,265.0,0.0,-304.0
RD,53.0,1.0,0.0,1.0,294.0,0.0,105.0
RD,54.0,1.0,0.0,1.0,371.0,0.0,-424.0
RD,55.0,1.0,0.0,-1.0,0.0,1.0,-242.0
RD,56.0,1.0,0.0,1.0,85.0,1.0,24.0
RD,57.0,1.0,0.0,1.0,260.0,0.0,281.0
RD,58.0,1.0,0.0,1.0,340.0,0.0,368.0
RD,59.0,1.0,0.0,-1.0,0.0,1.0,67.0
RD,60.0,1.0,0.0,1.0,269.0,0.0,-442.0
RD,61.0,1.0,0.0,1.0,291.0,0.0,283.0
RD,62.0,1.0,0.0,1.0,249.0,0.0,-276.0
RD,63.0,1.0,0.0,-1.0,0.0,1.0,-193.0
RD,64.0,1.0,0.0,1.0,285.0,0.0,244.0
RD,65.0,1.0,0.0,1.0,300.0,0.0,-351.0
RD,66.0,1.0,0.0,1.0,316.0,0.0,412.0
RD,67.0,1.0,0.0,1.0,312.0,0.0,478.0
KC,2.0,1.0,0.0,1.0,341.0,0.0,-177.0
KC,3.0,1.0,0.0,1.0,365.0,0.0,316.0
KC,4.0,1.0,0.0,1.0,335.0,0.0,107.0
KC,5.0,1.0,0.0,1.0,281.0,0.0,-124.0
KC,6.0,1.0,0.0,-1.0,0.0,1.0,-10.0
KC,7.0,1.0,0.0,1.0,346.0,0.0,-170.0
KC,8.0,1.0,0.0,1.0,371.0,0.0,-281.0
KC,9.0,1.0,0.0,1.0,326.0,0.0,343.0
KC,10.0,1.0,0.0,1.0,311.0,0.0,457.0
KC,11.0,1.0,0.0,1.0,255.0,0.0,-370.0
KC,12.0,1.0,0.0,1.0,319.0,0.0,388.0
KC,13.0,1.0,0.0,1.0,291.0,0.0,-404.0
KC,14.0,1.0,0.0,1.0,336.0,0.0,-82.0
KC,15.0,1.0,0.0,1.0,295.0,0.0,435.0
KC,16.0,1.0,0.0,1.0,359.0,0.0,142.0
KC,17.0,1.0,0.0,1.0,309.0,0.0,-409.0
KC,18.0,1.0,0.0,1.0,270.0,0.0,168.0
KC,19.0,1.0,0.0,1.0,280.0,0.0,-279.0
KC,20.0,1.0,0.0,1.0,346.0,0.0,-79.0
KC,21.0,1.0,0.0,1.0,295.0,0.0,58.0
KC,22.0,1.0,0.0,1.0,300.0,0.0,350.0
KC,23.0,1.0,0.0,1.0,349.0,0.0,420.0
KC,24.0,1.0,0.0,-1.0,0.0,1.0,83.0
KC,25.0,1.0,0.0,1.0,260.0,0.0,-303.0
KC,26.0,1.0,0.0,1.0,261.0,0.0,-444.0
KC,27.0,1.0,0.0,1.0,289.0,0.0,-328.0
KC,28.0,1.0,0.0,1.0,331.0,0.0,323.0
KC,29.0,1.0,0.0,1.0,265.0,0.0,-222.0
KC,30.0,1.0,0.0,-1.0,0.0,1.0,-13.0
KC,31.0,1.0,1.0,0.0,40.0,1.0,-280.0
KC,32.0,1.0,0.0,1.0,369.0,0.0,-74.0
KC,33.0,1.0,0.0,1.0,315.0,0.0,289.0
KC,34.0,1.0,0.0,1.0,305.0,0.0,-145.0
KC,35.0,1.0,0.0,1.0,335.0,0.0,344.0
KC,36.0,1.0,0.0,1.0,295.0,0.0,-32.0
KC,37.0,1.0,0.0,1.0,290.0,0.0,-149.0
KC,38.0,1.0,0.0,1.0,295.0,0.0,234.0
KC,39.0,1.0,0.0,1.0,296.0,0.0,-313.0
KC,40.0,1.0,0.0,1.0,270.0,0.0,367.0
KC,41.0,1.0,0.0,1.0,309.0,0.0,391.0
KC,42.0,1.0,0.0,1.0,269.0,0.0,-246.0
KC,43.0,1.0,0.0,1.0,295.0,0.0,-230.0
KC,44.0,1.0,0.0,1.0,314.0,0.0,261.0
KC,45.0,1.0,0.0,1.0,310.0,0.0,442.0
KC,46.0,1.0,0.0,1.0,450.0,0.0,33.0
KC,47.0,1.0,0.0,1.0,335.0,0.0,-287.0
KC,48.0,1.0,0.0,-1.0,0.0,1.0,200.0
KC,49.0,1.0,0.0,1.0,296.0,0.0,-349.0
KC,50.0,1.0,0.0,-1.0,0.0,1.0,-13.0
KC,51.0,1.0,0.0,1.0,315.0,0.0,-395.0
KC,52.0,1.0,0.0,1.0,354.0,0.0,-121.0
KC,53.0,1.0,0.0,1.0,255.0,0.0,451.0
KC,54.0,1.0,0.0,1.0,305.0,0.0,-172.0
KC,55.0,1.0,0.0,1.0,320.0,0.0,-348.0
KC,56.0,1.0,0.0,1.0,331.0,0.0,-236.0
KC,57.0,1.0,0.0,1.0,306.0,0.0,278.0
KC,58.0,1.0,0.0,1.0,316.0,0.0,322.0
KC,59.0,1.0,0.0,1.0,300.0,0.0,263.0
KC,60.0,1.0,0.0,1.0,284.0,0.0,-156.0
SY,2.0,1.0,0.0,1.0,280.0,0.0,-145.0
SY,3.0,1.0,0.0,1.0,275.0,0.0,40.0
SY,4.0,1.0,0.0,1.0,295.0,0.0,-298.0
SY,5.0,1.0,0.0,1.0,330.0,0.0,-171.0
SY,6.0,1.0,0.0,1.0,246.0,0.0,155.0
SY,7.0,1.0,0.0,1.0,245.0,0.0,202.0
SY,8.0,1.0,0.0,-1.0,0.0,1.0,14.0
SY,9.0,1.0,0.0,1.0,291.0,0.0,-288.0
SY,10.0,1.0,0.0,1.0,261.0,0.0,436.0
SY,11.0,1.0,0.0,1.0,294.0,0.0,115.0
SY,12.0,1.0,0.0,-1.0,0.0,1.0,-473.0
SY,13.0,1.0,0.0,1.0,314.0,0.0,-143.0
SY,14.0,1.0,0.0,1.0,260.0,0.0,392.0
SY,15.0,1.0,0.0,1.0,285.0,0.0,248.0
SY,16.0,1.0,0.0,1.0,301.0,0.0,-91.0
SY,17.0,1.0,0.0,1.0,295.0,0.0,468.0
SY,18.0,1.0,0.0,1.0,270.0,0.0,-468.0
SY,19.0,1.0,0.0,1.0,249.0,0.0,39.0
SY,20.0,1.0,0.0,1.0,271.0,0.0,105.0
SY,21.0,1.0,0.0,1.0,380.0,0.0,219.0
SY,22.0,1.0,0.0,1.0,316.0,0.0,166.0
SY,23.0,1.0,0.0,1.0,295.0,0.0,-433.0
SY,24.0,1.0,0.0,1.0,365.0,0.0,-166.0
SY,25.0,1.0,0.0,-1.0,0.0,1.0,-221.0
SY,26.0,1.0,0.0,1.0,305.0,0.0,123.0
SY,27.0,1.0,0.0,1.0,280.0,0.0,-205.0
SY,28.0,1.0,0.0,1.0,265.0,0.0,30.0
SY,29.0,1.0,0.0,1.0,295.0,0.0,478.0
SY,30.0,1.0,0.0,1.0,289.0,0.0,-85.0
SY,31.0,1.0,0.0,1.0,235.0,0.0,148.0
SY,32.0,1.0,0.0,1.0,300.0,0.0,134.0
SY,33.0,1.0,0.0,1.0,284.0,0.0,-125.0
SY,34.0,1.0,0.0,1.0,270.0,0.0,367.0
SY,35.0,1.0,0.0,1.0,351.0,0.0,59.0
SY,36.0,1.0,0.0,-1.0,0.0,1.0,-228.0
SY,37.0,1.0,0.0,1.0,315.0,0.0,-28.0
SY,38.0,1.0,0.0,1.0,266.0,0.0,184.0
SY,39.0,1.0,0.0,1.0,301.0,0.0,-239.0
SY,40.0,1.0,0.0,1.0,264.0,0.0,-252.0
SY,41.0,1.0,0.0,1.0,311.0,0.0,26.0
SY,42.0,1.0,0.0,1.0,354.0,0.0,-442.0
SY,43.0,1.0,0.0,1.0,345.0,0.0,220.0
SY,44.0,1.0,0.0,-1.0,0.0,1.0,-125.0
SY,45.0,1.0,0.0,1.0,315.0,0.0,-280.0
SY,46.0,1.0,0.0,-1.0,0.0,1.0,437.0
SY,47.0,1.0,0.0,1.0,230.0,0.0,-389.0
SY,48.0,1.0,0.0,1.0,261.0,0.0,458.0
SY,49.0,1.0,0.0,1.0,290.0,0.0,318.0
SY,50.0,1.0,0.0,-1.0,0.0,1.0,155.0
SY,51.0,1.0,0.0,1.0,255.0,0.0,-151.0
SY,52.0,1.0,0.0,1.0,274.0,0.0,304.0
SY,53.0,1.0,0.0,1.0,274.0,0.0,-263.0
SY,54.0,1.0,0.0,-1.0,0.0,1.0,372.0
SY,55.0,1.0,0.0,1.0,210.0,0.0,-100.0
SY,56.0,1.0,0.0,1.0,255.0,0.0,-331.0
SY,57.0,1.0,0.0,1.0,261.0,0.0,437.0
SY,58.0,1.0,0.0,1.0,295.0,0.0,-82.0
SY,59.0,1.0,0.0,1.0,296.0,0.0,-467.0
SY,60.0,1.0,0.0,-1.0,0.0,1.0,59.0
SY,61.0,1.0,0.0,1.0,254.0,0.0,297.0
SY,62.0,1.0,0.0,1.0,265.0,0.0,-459.0
SY,63.0,1.0,0.0,1.0,301.0,0.0,-407.0
SY,64.0,1.0,0.0,1.0,240.0,0.0,274.0
SY,65.0,1.0,0.0,1.0,320.0,0.0,442.0
SY,66.0,1.0,0.0,1.0,269.0,0.0,-231.0
SY,67.0,1.0,0.0,1.0,304.0,0.0,-54.0
SY,68.0,1.0,0.0,1.0,255.0,0.0,388.0
SY,69.0,1.0,0.0,1.0,241.0,0.0,-271.0
SY,70.0,1.0,0.0,1.0,261.0,0.0,163.0
SY,71.0,1.0,0.0,1.0,255.0,0.0,-88.0
SY,72.0,1.0,0.0,1.0,225.0,0.0,326.0
SY,73.0,1.0,0.0,1.0,325.0,0.0,-141.0
CM,2.0,1.0,0.0,1.0,365.0,0.0,-294.0
CM,3.0,1.0,0.0,1.0,326.0,0.0,420.0
CM,4.0,1.0,0.0,1.0,376.0,0.0,-290.0
CM,5.0,1.0,0.0,1.0,490.0,0.0,259.0
CM,6.0,1.0,0.0,-1.0,0.0,1.0,468.0
CM,7.0,1.0,0.0,1.0,250.0,0.0,-246.0
CM,8.0,1.0,0.0,1.0,285.0,0.0,190.0
CM,9.0,1.0,0.0,1.0,316.0,0.0,299.0
CM,10.0,1.0,0.0,1.0,206.0,0.0,-447.0
CM,11.0,1.0,0.0,-1.0,0.0,1.0,-211.0
CM,12.0,1.0,0.0,-1.0,0.0,1.0,206.0
CM,13.0,1.0,0.0,1.0,261.0,0.0,-376.0
CM,14.0,1.0,0.0,-1.0,0.0,1.0,325.0
CM,15.0,1.0,0.0,1.0,309.0,0.0,174.0
CM,16.0,1.0,0.0,1.0,300.0,0.0,-383.0
CM,17.0,1.0,0.0,1.0,405.0,0.0,-312.0
CM,18.0,1.0,0.0,1.0,385.0,0.0,378.0
CM,19.0,1.0,0.0,1.0,416.0,0.0,34.0
CM,20.0,1.0,0.0,1.0,330.0,0.0,351.0
CM,21.0,1.0,0.0,1.0,295.0,0.0,441.0
CM,22.0,1.0,0.0,1.0,260.0,0.0,-320.0
CM,23.0,1.0,0.0,1.0,315.0,0.0,202.0
CM,24.0,1.0,0.0,1.0,226.0,0.0,-344.0
CM,25.0,1.0,0.0,1.0,315.0,0.0,-281.0
CM,26.0,1.0,0.0,1.0,340.0,0.0,-36.0
CM,27.0,1.0,0.0,1.0,315.0,0.0,288.0
