condition_str,subj_id,num,type,error,correctmove,latency,omit,direction
SD,PO,16.0,1.0,0.0,1.0,349.0,0.0,-292.0
SD,PO,17.0,1.0,0.0,-1.0,0.0,1.0,-102.0
SD,PO,18.0,1.0,0.0,1.0,326.0,0.0,267.0
SD,PO,19.0,1.0,0.0,1.0,409.0,0.0,-228.0
SD,PO,20.0,1.0,0.0,-1.0,0.0,1.0,83.0
SD,PO,21.0,1.0,0.0,-1.0,0.0,1.0,324.0
SD,PO,22.0,1.0,0.0,1.0,314.0,0.0,152.0
SD,PO,23.0,1.0,0.0,1.0,401.0,0.0,-467.0
SD,PO,24.0,1.0,0.0,1.0,350.0,0.0,391.0
SD,PO,25.0,1.0,0.0,1.0,380.0,0.0,-441.0
SD,PO,26.0,1.0,0.0,1.0,319.0,0.0,-148.0
SD,PO,27.0,1.0,0.0,1.0,335.0,0.0,478.0
SD,PO,28.0,1.0,0.0,1.0,304.0,0.0,226.0
SD,PO,29.0,1.0,0.0,1.0,342.0,0.0,-362.0
SD,PO,30.0,1.0,0.0,1.0,310.0,0.0,158.0
SD,PO,31.0,1.0,0.0,1.0,256.0,0.0,29.0
SD,PO,32.0,1.0,0.0,1.0,296.0,0.0,122.0
SD,PO,33.0,1.0,0.0,1.0,301.0,0.0,301.0
SD,PO,34.0,1.0,0.0,1.0,305.0,0.0,-318.0
SD,PO,35.0,1.0,0.0,1.0,345.0,0.0,-290.0
SD,PO,36.0,1.0,0.0,1.0,335.0,0.0,-275.0
SD,PO,37.0,1.0,0.0,1.0,320.0,0.0,223.0
SD,PO,38.0,1.0,0.0,-1.0,0.0,1.0,11.0
SD,PO,39.0,1.0,0.0,-1.0,0.0,1.0,-419.0
SD,PO,40.0,1.0,0.0,-1.0,0.0,1.0,339.0
SD,PO,41.0,1.0,1.0,0.0,34.0,1.0,324.0
SD,PO,42.0,1.0,0.0,-1.0,0.0,1.0,-99.0
SD,PO,43.0,1.0,0.0,-1.0,0.0,1.0,-327.0
SD,PO,44.0,1.0,0.0,1.0,325.0,0.0,204.0
SD,PO,46.0,1.0,0.0,-1.0,0.0,1.0,456.0
SD,PO,47.0,1.0,0.0,-1.0,0.0,1.0,-404.0
SD,PO,48.0,1.0,0.0,-1.0,0.0,1.0,-120.0
SD,PO,49.0,1.0,0.0,-1.0,0.0,1.0,-361.0
SD,PO,50.0,1.0,0.0,1.0,310.0,0.0,441.0
SD,PO,51.0,1.0,0.0,1.0,316.0,0.0,-395.0
SD,PO,52.0,1.0,0.0,1.0,355.0,0.0,120.0
SD,PO,53.0,1.0,0.0,1.0,236.0,0.0,189.0
SD,PO,54.0,1.0,0.0,-1.0,0.0,1.0,12.0
SD,PO,55.0,1.0,0.0,-1.0,0.0,1.0,-16.0
SD,PO,56.0,1.0,0.0,1.0,401.0,0.0,-474.0
SD,PO,57.0,1.0,0.0,1.0,354.0,0.0,319.0
SD,PO,58.0,1.0,0.0,1.0,316.0,0.0,325.0
SD,PO,59.0,1.0,0.0,-1.0,0.0,1.0,-191.0
SD,PO,60.0,1.0,0.0,1.0,381.0,0.0,-453.0
SD,AL_,2.0,1.0,0.0,-1.0,0.0,1.0,-315.0
SD,AL_,3.0,1.0,0.0,-1.0,0.0,1.0,44.0
SD,AL_,4.0,1.0,1.0,0.0,251.0,0.0,-332.0
SD,AL_,5.0,1.0,0.0,-1.0,0.0,1.0,-92.0
SD,AL_,6.0,1.0,0.0,1.0,335.0,0.0,-414.0
SD,AL_,7.0,1.0,0.0,-1.0,0.0,1.0,320.0
SD,AL_,8.0,1.0,0.0,1.0,239.0,0.0,465.0
SD,AL_,9.0,1.0,0.0,-1.0,0.0,1.0,-16.0
SD,AL_,10.0,1.0,0.0,1.0,390.0,0.0,-27.0
SD,AL_,11.0,1.0,1.0,0.0,241.0,0.0,32.0
SD,AL_,12.0,1.0,0.0,1.0,271.0,0.0,-417.0
SD,AL_,13.0,1.0,0.0,1.0,290.0,0.0,432.0
SD,AL_,14.0,1.0,0.0,-1.0,0.0,1.0,352.0
SD,AL_,15.0,1.0,1.0,0.0,65.0,1.0,-448.0
SD,AL_,16.0,1.0,0.0,1.0,275.0,0.0,-424.0
SD,AL_,17.0,1.0,0.0,1.0,265.0,0.0,426.0
SD,AL_,18.0,1.0,0.0,-1.0,0.0,1.0,286.0
SD,AL_,19.0,1.0,1.0,0.0,245.0,0.0,-426.0
SD,AL_,20.0,1.0,0.0,1.0,370.0,0.0,-331.0
SD,AL_,21.0,1.0,0.0,1.0,294.0,0.0,281.0
SD,AL_,22.0,1.0,1.0,0.0,235.0,0.0,-470.0
SD,AL_,23.0,1.0,0.0,-1.0,0.0,1.0,75.0
SD,AL_,24.0,1.0,0.0,1.0,215.0,0.0,193.0
SD,AL_,25.0,1.0,0.0,1.0,231.0,0.0,349.0
SD,AL_,26.0,1.0,0.0,1.0,330.0,0.0,-344.0
SD,AL_,27.0,1.0,0.0,1.0,350.0,0.0,-161.0
SD,AL_,28.0,1.0,0.0,1.0,290.0,0.0,212.0
SD,AL_,29.0,1.0,0.0,1.0,295.0,0.0,-159.0
SD,AL_,30.0,1.0,0.0,1.0,365.0,0.0,-100.0
SD,AL_,31.0,1.0,0.0,-1.0,0.0,1.0,351.0
SD,AL_,32.0,1.0,0.0,-1.0,0.0,1.0,135.0
SD,AL_,33.0,1.0,0.0,-1.0,0.0,1.0,-297.0
SD,AL_,34.0,1.0,0.0,-1.0,0.0,1.0,-47.0
SD,AL_,35.0,1.0,0.0,-1.0,0.0,1.0,320.0
SD,AL_,36.0,1.0,0.0,1.0,295.0,0.0,-172.0
SD,AL_,37.0,1.0,0.0,1.0,279.0,0.0,447.0
SD,AL_,38.0,1.0,0.0,-1.0,0.0,1.0,1.0
SD,AL_,39.0,1.0,0.0,1.0,304.0,0.0,-327.0
SD,AL_,40.0,1.0,0.0,1.0,330.0,0.0,-74.0
SD,AL_,41.0,1.0,0.0,1.0,320.0,0.0,392.0
SD,AL_,42.0,1.0,0.0,-1.0,0.0,1.0,179.0
SD,AL_,43.0,1.0,0.0,1.0,280.0,0.0,135.0
SD,AL_,44.0,1.0,0.0,-1.0,0.0,1.0,-388.0
SD,AL_,45.0,1.0,0.0,1.0,300.0,0.0,-210.0
SD,AL_,46.0,1.0,1.0,0.0,235.0,0.0,-113.0
SD,AL_,47.0,1.0,0.0,1.0,300.0,0.0,470.0
SD,AL_,48.0,1.0,1.0,0.0,235.0,0.0,199.0
SD,AL_,49.0,1.0,0.0,-1.0,0.0,1.0,241.0
SD,AL_,50.0,1.0,0.0,-1.0,0.0,1.0,-25.0
SD,AL_,51.0,1.0,0.0,-1.0,0.0,1.0,-43.0
SD,AL_,52.0,1.0,0.0,-1.0,0.0,1.0,-357.0
SD,AL_,53.0,1.0,0.0,-1.0,0.0,1.0,-452.0
SD,AL_,54.0,1.0,0.0,1.0,270.0,0.0,81.0
SD,AL_,55.0,1.0,0.0,1.0,275.0,0.0,326.0
SD,AL_,56.0,1.0,0.0,1.0,321.0,0.0,-65.0
SD,AL_,57.0,1.0,0.0,1.0,276.0,0.0,-123.0
SD,AL_,58.0,1.0,0.0,-1.0,0.0,1.0,200.0
SD,AL_,59.0,1.0,0.0,1.0,300.0,0.0,-46.0
SD,AL_,60.0,1.0,0.0,1.0,336.0,0.0,418.0
SD,AL_,61.0,1.0,0.0,1.0,325.0,0.0,176.0
SD,AL_,62.0,1.0,0.0,1.0,316.0,0.0,-479.0
SD,AL_,63.0,1.0,1.0,0.0,200.0,0.0,156.0
SD,AL_,64.0,1.0,0.0,1.0,455.0,0.0,-302.0
SD,AL_,65.0,1.0,0.0,-1.0,0.0,1.0,175.0
SD,AL_,66.0,1.0,0.0,1.0,225.0,0.0,-124.0
SD,AL_,67.0,1.0,0.0,-1.0,0.0,1.0,291.0
SD,AL_,68.0,1.0,1.0,0.0,220.0,0.0,142.0
SD,EW2_,2.0,1.0,0.0,1.0,349.0,0.0,-38.0
SD,EW2_,3.0,1.0,0.0,1.0,376.0,0.0,68.0
SD,EW2_,4.0,1.0,0.0,1.0,285.0,0.0,407.0
SD,EW2_,5.0,1.0,0.0,-1.0,0.0,1.0,-217.0
SD,EW2_,6.0,1.0,0.0,-1.0,0.0,1.0,303.0
SD,EW2_,7.0,1.0,0.0,-1.0,0.0,1.0,-475.0
SD,EW2_,9.0,1.0,0.0,-1.0,0.0,1.0,-243.0
SD,EW2_,10.0,1.0,0.0,1.0,324.0,0.0,-410.0
SD,EW2_,11.0,1.0,0.0,-1.0,0.0,1.0,454.0
SD,EW2_,12.0,1.0,0.0,1.0,51.0,1.0,-207.0
SD,EW2_,13.0,1.0,0.0,1.0,335.0,0.0,-184.0
SD,EW2_,14.0,1.0,0.0,1.0,425.0,0.0,-232.0
SD,EW2_,15.0,1.0,0.0,-1.0,0.0,1.0,461.0
SD,EW2_,16.0,1.0,0.0,-1.0,0.0,1.0,171.0
SD,EW2_,17.0,1.0,1.0,0.0,266.0,0.0,-426.0
SD,EW2_,18.0,1.0,0.0,1.0,299.0,0.0,218.0
SD,EW2_,19.0,1.0,0.0,1.0,360.0,0.0,-444.0
SD,EW2_,20.0,1.0,0.0,1.0,311.0,0.0,426.0
SD,EW2_,21.0,1.0,0.0,1.0,330.0,0.0,357.0
SD,EW2_,22.0,1.0,0.0,-1.0,0.0,1.0,-13.0
SD,EW2_,23.0,1.0,0.0,1.0,276.0,0.0,-222.0
SD,EW2_,24.0,1.0,0.0,1.0,335.0,0.0,-62.0
SD,EW2_,25.0,1.0,0.0,1.0,340.0,0.0,185.0
SD,EW2_,26.0,1.0,0.0,1.0,404.0,0.0,134.0
SD,EW2_,27.0,1.0,0.0,-1.0,0.0,1.0,378.0
SD,EW2_,28.0,1.0,0.0,-1.0,0.0,1.0,-479.0
SD,EW2_,29.0,1.0,0.0,1.0,331.0,0.0,-256.0
SD,EW2_,30.0,1.0,0.0,-1.0,0.0,1.0,407.0
SD,EW2_,31.0,1.0,0.0,-1.0,0.0,1.0,451.0
SD,EW2_,32.0,1.0,0.0,-1.0,0.0,1.0,-281.0
SD,EW2_,33.0,1.0,1.0,0.0,235.0,0.0,208.0
SD,EW2_,34.0,1.0,0.0,-1.0,0.0,1.0,-316.0
SD,EW2_,35.0,1.0,0.0,-1.0,0.0,1.0,164.0
SD,EW2_,36.0,1.0,0.0,1.0,330.0,0.0,-276.0
SD,EW2_,37.0,1.0,0.0,1.0,309.0,0.0,-68.0
SD,EW2_,38.0,1.0,0.0,-1.0,0.0,1.0,8.0
SD,EW2_,39.0,1.0,0.0,1.0,392.0,0.0,131.0
SD,EW2_,40.0,1.0,0.0,1.0,365.0,0.0,349.0
SD,EW2_,41.0,1.0,0.0,1.0,369.0,0.0,-478.0
SD,EW2_,42.0,1.0,0.0,1.0,390.0,0.0,-450.0
SD,EW2_,43.0,1.0,0.0,-1.0,0.0,1.0,127.0
SD,EW2_,44.0,1.0,0.0,1.0,371.0,0.0,169.0
SD,EW2_,45.0,1.0,0.0,-1.0,0.0,1.0,382.0
SD,EW2_,46.0,1.0,0.0,1.0,324.0,0.0,-224.0
SD,EW2_,47.0,1.0,0.0,1.0,395.0,0.0,-274.0
SD,EW2_,48.0,1.0,0.0,1.0,381.0,0.0,-338.0
SD,EW2_,49.0,1.0,0.0,1.0,380.0,0.0,406.0
SD,EW2_,50.0,1.0,0.0,1.0,336.0,0.0,-118.0
SD,EW2_,51.0,1.0,0.0,1.0,401.0,0.0,-382.0
SD,EW2_,52.0,1.0,0.0,1.0,310.0,0.0,430.0
SD,EW2_,53.0,1.0,0.0,1.0,294.0,0.0,261.0
SD,EW2_,54.0,1.0,0.0,1.0,291.0,0.0,131.0
SD,EW2_,55.0,1.0,0.0,1.0,320.0,0.0,-317.0
SD,EW2_,56.0,1.0,0.0,1.0,265.0,0.0,-20.0
SD,EW2_,57.0,1.0,0.0,1.0,335.0,0.0,374.0
SD,AW3_,2.0,1.0,0.0,1.0,435.0,0.0,-176.0
SD,AW3_,3.0,1.0,0.0,-1.0,0.0,1.0,115.0
SD,AW3_,4.0,1.0,1.0,0.0,200.0,0.0,-86.0
SD,AW3_,5.0,1.0,1.0,0.0,256.0,0.0,92.0
SD,AW3_,6.0,1.0,0.0,1.0,445.0,0.0,39.0
SD,AW3_,7.0,1.0,0.0,1.0,374.0,0.0,-194.0
SD,AW3_,8.0,1.0,0.0,-1.0,0.0,1.0,-389.0
SD,AW3_,9.0,1.0,0.0,1.0,395.0,0.0,76.0
SD,AW3_,10.0,1.0,0.0,1.0,380.0,0.0,-418.0
SD,AW3_,11.0,1.0,0.0,1.0,335.0,0.0,123.0
SD,AW3_,12.0,1.0,0.0,1.0,345.0,0.0,-165.0
SD,AW3_,13.0,1.0,0.0,1.0,432.0,0.0,112.0
SD,AW3_,14.0,1.0,0.0,1.0,335.0,0.0,179.0
SD,AW3_,15.0,1.0,0.0,-1.0,0.0,1.0,90.0
SD,AW3_,16.0,1.0,0.0,1.0,370.0,0.0,-51.0
SD,AW3_,17.0,1.0,0.0,1.0,351.0,0.0,470.0
SD,AW3_,18.0,1.0,0.0,1.0,371.0,0.0,165.0
SD,AW3_,19.0,1.0,0.0,1.0,411.0,0.0,-273.0
SD,AW3_,20.0,1.0,0.0,1.0,435.0,0.0,444.0
SD,AW3_,21.0,1.0,0.0,-1.0,0.0,1.0,-135.0
SD,AW3_,22.0,1.0,0.0,1.0,335.0,0.0,-442.0
SD,AW3_,23.0,1.0,0.0,1.0,479.0,0.0,436.0
SD,AW3_,24.0,1.0,0.0,1.0,402.0,0.0,-245.0
SD,AW3_,25.0,1.0,0.0,1.0,345.0,0.0,417.0
SD,AW3_,26.0,1.0,0.0,1.0,341.0,0.0,-153.0
SD,AW3_,27.0,1.0,0.0,1.0,415.0,0.0,-241.0
SD,AW3_,28.0,1.0,0.0,-1.0,0.0,1.0,-287.0
SD,AW3_,29.0,1.0,0.0,1.0,301.0,0.0,188.0
SD,AW3_,30.0,1.0,0.0,1.0,371.0,0.0,123.0
SD,AW3_,31.0,1.0,0.0,-1.0,0.0,1.0,16.0
SD,AW3_,32.0,1.0,0.0,1.0,325.0,0.0,132.0
SD,AW3_,33.0,1.0,0.0,-1.0,0.0,1.0,208.0
SD,AW3_,34.0,1.0,0.0,1.0,355.0,0.0,-144.0
SD,AW3_,35.0,1.0,0.0,1.0,510.0,0.0,166.0
SD,AW3_,36.0,1.0,0.0,1.0,359.0,0.0,-391.0
SD,AW3_,37.0,1.0,0.0,1.0,484.0,0.0,128.0
SD,AW3_,38.0,1.0,0.0,-1.0,0.0,1.0,450.0
SD,AW3_,39.0,1.0,0.0,-1.0,0.0,1.0,-353.0
SD,AW3_,40.0,1.0,0.0,-1.0,0.0,1.0,429.0
SD,AW3_,41.0,1.0,0.0,1.0,360.0,0.0,-226.0
SD,AW3_,42.0,1.0,0.0,-1.0,0.0,1.0,-55.0
SD,AW3_,43.0,1.0,0.0,1.0,334.0,0.0,228.0
SD,AW3_,44.0,1.0,0.0,1.0,311.0,0.0,-434.0
SD,AW3_,45.0,1.0,0.0,-1.0,0.0,1.0,-243.0
SD,AW3_,47.0,1.0,0.0,1.0,347.0,0.0,314.0
SD,AW3_,48.0,1.0,0.0,1.0,325.0,0.0,-151.0
SD,AW3_,49.0,1.0,0.0,1.0,370.0,0.0,470.0
SD,AW3_,50.0,1.0,0.0,1.0,361.0,0.0,-193.0
SD,AW3_,51.0,1.0,0.0,1.0,380.0,0.0,-204.0
SD,AW3_,52.0,1.0,0.0,1.0,434.0,0.0,359.0
SD,AW3_,53.0,1.0,0.0,-1.0,0.0,1.0,-135.0
SD,AW3_,54.0,1.0,0.0,1.0,371.0,0.0,97.0
SD,AW3_,55.0,1.0,0.0,1.0,330.0,0.0,-429.0
SD,AW3_,56.0,1.0,0.0,-1.0,0.0,1.0,-257.0
SD,AW3_,57.0,1.0,0.0,1.0,510.0,0.0,309.0
SD,AW3_,58.0,1.0,0.0,-1.0,0.0,1.0,-87.0
SD,AW3_,59.0,1.0,0.0,-1.0,0.0,1.0,-248.0
SD,AW3_,60.0,1.0,0.0,1.0,425.0,0.0,371.0
SD,AW3_,61.0,1.0,0.0,1.0,385.0,0.0,425.0
SD,AW3_,62.0,1.0,0.0,1.0,401.0,0.0,-455.0
SD,EM2,2.0,1.0,1.0,0.0,376.0,0.0,-161.0
SD,EM2,3.0,1.0,0.0,-1.0,0.0,1.0,232.0
SD,EM2,4.0,1.0,0.0,-1.0,0.0,1.0,-264.0
SD,EM2,5.0,1.0,0.0,1.0,366.0,0.0,60.0
SD,EM2,6.0,1.0,0.0,1.0,329.0,0.0,298.0
SD,EM2,7.0,1.0,0.0,1.0,345.0,0.0,83.0
SD,EM2,8.0,1.0,0.0,1.0,340.0,0.0,41.0
SD,EM2,9.0,1.0,0.0,1.0,320.0,0.0,-143.0
SD,EM2,10.0,1.0,0.0,1.0,289.0,0.0,-371.0
SD,EM2,11.0,1.0,0.0,1.0,350.0,0.0,50.0
SD,EM2,12.0,1.0,0.0,-1.0,0.0,1.0,468.0
SD,EM2,13.0,1.0,1.0,0.0,45.0,1.0,-345.0
SD,EM2,14.0,1.0,0.0,1.0,335.0,0.0,-138.0
SD,EM2,15.0,1.0,0.0,1.0,326.0,0.0,-163.0
SD,EM2,17.0,1.0,0.0,1.0,380.0,0.0,378.0
SD,EM2,18.0,1.0,0.0,-1.0,0.0,1.0,336.0
SD,EM2,19.0,1.0,0.0,1.0,336.0,0.0,-470.0
SD,EM2,20.0,1.0,0.0,1.0,344.0,0.0,-262.0
SD,EM2,21.0,1.0,0.0,1.0,339.0,0.0,131.0
SD,EM2,22.0,1.0,0.0,1.0,274.0,0.0,302.0
SD,EM2,23.0,1.0,0.0,-1.0,0.0,1.0,194.0
SD,EM2,24.0,1.0,0.0,1.0,312.0,0.0,-223.0
SD,EM2,25.0,1.0,0.0,1.0,361.0,0.0,167.0
SD,EM2,26.0,1.0,0.0,1.0,360.0,0.0,103.0
SD,EM2,27.0,1.0,0.0,1.0,365.0,0.0,-397.0
SD,EM2,28.0,1.0,0.0,1.0,285.0,0.0,-298.0
SD,EM2,29.0,1.0,0.0,-1.0,0.0,1.0,-325.0
SD,EM2,30.0,1.0,0.0,1.0,330.0,0.0,111.0
SD,EM2,31.0,1.0,0.0,1.0,271.0,0.0,261.0
SD,EM2,32.0,1.0,0.0,1.0,369.0,0.0,-20.0
SD,EM2,33.0,1.0,0.0,1.0,381.0,0.0,-358.0
SD,EM2,34.0,1.0,0.0,1.0,395.0,0.0,114.0
SD,EM2,35.0,1.0,0.0,1.0,321.0,0.0,439.0
SD,EM2,36.0,1.0,0.0,-1.0,0.0,1.0,162.0
SD,EM2,37.0,1.0,1.0,0.0,230.0,0.0,-302.0
SD,EM2,38.0,1.0,0.0,1.0,350.0,0.0,383.0
SD,EM2,39.0,1.0,0.0,-1.0,0.0,1.0,3.0
SD,EM2,40.0,1.0,0.0,1.0,296.0,0.0,-212.0
SD,EM2,41.0,1.0,1.0,0.0,240.0,0.0,230.0
SD,EM2,42.0,1.0,0.0,1.0,317.0,0.0,296.0
SD,EM2,43.0,1.0,0.0,-1.0,0.0,1.0,212.0
SD,EM2,44.0,1.0,0.0,1.0,446.0,0.0,-385.0
SD,EM2,45.0,1.0,0.0,1.0,301.0,0.0,-156.0
SD,EM2,46.0,1.0,0.0,1.0,341.0,0.0,391.0
SD,EM2,47.0,1.0,1.0,0.0,309.0,0.0,-393.0
SD,EM2,48.0,1.0,0.0,-1.0,0.0,1.0,49.0
SD,EM2,49.0,1.0,1.0,0.0,394.0,0.0,-90.0
SD,EM2,50.0,1.0,0.0,-1.0,0.0,1.0,158.0
SD,EM2,51.0,1.0,0.0,1.0,300.0,0.0,-125.0
SD,EM2,52.0,1.0,0.0,1.0,290.0,0.0,-164.0
SD,EM2,53.0,1.0,0.0,1.0,309.0,0.0,138.0
SD,EM2,54.0,1.0,0.0,-1.0,0.0,1.0,-9.0
SD,EM2,55.0,1.0,0.0,1.0,321.0,0.0,-196.0
SD,EM2,56.0,1.0,0.0,1.0,329.0,0.0,87.0
SD,EM2,57.0,1.0,0.0,1.0,411.0,0.0,-28.0
SD,EM2,58.0,1.0,0.0,1.0,315.0,0.0,-325.0
SD,EM2,59.0,1.0,0.0,1.0,395.0,0.0,472.0
SD,EM2,60.0,1.0,0.0,-1.0,0.0,1.0,32.0
SD,EM2,61.0,1.0,0.0,1.0,256.0,0.0,180.0
SD,EM2,62.0,1.0,0.0,1.0,340.0,0.0,-318.0
SD,EM2,63.0,1.0,0.0,-1.0,0.0,1.0,-391.0
SD,EM2,64.0,1.0,0.0,1.0,356.0,0.0,-89.0
SD,EM2,65.0,1.0,0.0,1.0,320.0,0.0,79.0
SD,EM2,66.0,1.0,0.0,-1.0,0.0,1.0,-9.0
SD,EM2,67.0,1.0,0.0,1.0,320.0,0.0,-200.0
SD,EM2,68.0,1.0,0.0,1.0,334.0,0.0,354.0
SD,EM2,69.0,1.0,0.0,1.0,270.0,0.0,398.0
SD,AW1_,2.0,1.0,0.0,-1.0,0.0,1.0,227.0
SD,AW1_,3.0,1.0,0.0,-1.0,0.0,1.0,178.0
SD,AW1_,4.0,1.0,0.0,-1.0,0.0,1.0,240.0
SD,AW1_,5.0,1.0,0.0,1.0,266.0,0.0,-171.0
SD,AW1_,6.0,1.0,1.0,0.0,246.0,0.0,410.0
SD,AW1_,7.0,1.0,0.0,-1.0,0.0,1.0,144.0
SD,AW1_,8.0,1.0,0.0,1.0,297.0,0.0,-31.0
SD,AW1_,9.0,1.0,0.0,1.0,270.0,0.0,-278.0
SD,AW1_,10.0,1.0,0.0,1.0,250.0,0.0,-409.0
SD,AW1_,11.0,1.0,0.0,1.0,56.0,1.0,-148.0
SD,AW1_,12.0,1.0,1.0,0.0,231.0,0.0,386.0
SD,AW1_,13.0,1.0,0.0,-1.0,0.0,1.0,-94.0
SD,AW1_,14.0,1.0,0.0,1.0,219.0,0.0,-174.0
SD,AW1_,15.0,1.0,0.0,1.0,275.0,0.0,186.0
SD,AW1_,16.0,1.0,0.0,1.0,262.0,0.0,168.0
SD,AW1_,17.0,1.0,0.0,1.0,355.0,0.0,-29.0
SD,AW1_,18.0,1.0,0.0,1.0,245.0,0.0,-162.0
SD,AW1_,19.0,1.0,0.0,1.0,266.0,0.0,232.0
SD,AW1_,20.0,1.0,0.0,1.0,355.0,0.0,-463.0
SD,AW1_,21.0,1.0,0.0,1.0,280.0,0.0,75.0
SD,AW1_,22.0,1.0,0.0,-1.0,0.0,1.0,41.0
SD,AW1_,23.0,1.0,0.0,1.0,220.0,0.0,122.0
SD,AW1_,24.0,1.0,0.0,1.0,224.0,0.0,53.0
SD,AW1_,25.0,1.0,0.0,1.0,330.0,0.0,459.0
SD,AW1_,26.0,1.0,0.0,-1.0,0.0,1.0,-332.0
SD,AW1_,27.0,1.0,0.0,-1.0,0.0,1.0,-229.0
SD,AW1_,28.0,1.0,0.0,-1.0,0.0,1.0,394.0
SD,AW1_,29.0,1.0,0.0,-1.0,0.0,1.0,-76.0
SD,AW1_,30.0,1.0,0.0,1.0,305.0,0.0,88.0
SD,AW1_,31.0,1.0,0.0,1.0,321.0,0.0,-215.0
SD,AW1_,32.0,1.0,0.0,-1.0,0.0,1.0,-91.0
SD,AW1_,33.0,1.0,0.0,1.0,340.0,0.0,-93.0
SD,AW1_,34.0,1.0,0.0,1.0,236.0,0.0,-240.0
SD,AW1_,35.0,1.0,0.0,-1.0,0.0,1.0,14.0
SD,AW1_,36.0,1.0,0.0,1.0,346.0,0.0,-111.0
SD,AW1_,37.0,1.0,0.0,-1.0,0.0,1.0,90.0
SD,AW1_,38.0,1.0,1.0,0.0,276.0,0.0,382.0
SD,AW1_,39.0,1.0,0.0,1.0,251.0,0.0,-283.0
SD,AW1_,40.0,1.0,0.0,1.0,365.0,0.0,37.0
SD,AW1_,41.0,1.0,0.0,1.0,286.0,0.0,-390.0
SD,AW1_,42.0,1.0,0.0,-1.0,0.0,1.0,-15.0
SD,AW1_,43.0,1.0,1.0,0.0,250.0,0.0,-107.0
SD,AW1_,44.0,1.0,1.0,0.0,305.0,0.0,355.0
SD,AW1_,45.0,1.0,0.0,1.0,285.0,0.0,284.0
SD,AW1_,46.0,1.0,0.0,-1.0,0.0,1.0,179.0
SD,AW1_,47.0,1.0,1.0,0.0,220.0,0.0,-412.0
SD,AW1_,48.0,1.0,0.0,1.0,235.0,0.0,219.0
SD,AW1_,49.0,1.0,0.0,1.0,265.0,0.0,428.0
SD,AW1_,50.0,1.0,0.0,1.0,240.0,0.0,-228.0
SD,AW1_,51.0,1.0,0.0,1.0,353.0,0.0,207.0
SD,AW1_,52.0,1.0,0.0,1.0,329.0,0.0,-164.0
SD,AW1_,53.0,1.0,0.0,1.0,309.0,0.0,-112.0
SD,AW1_,54.0,1.0,0.0,1.0,490.0,0.0,161.0
SD,AW1_,55.0,1.0,0.0,1.0,350.0,0.0,-27.0
SD,AW1_,56.0,1.0,1.0,0.0,240.0,0.0,407.0
SD,AW1_,57.0,1.0,0.0,1.0,305.0,0.0,-74.0
SD,AW1_,58.0,1.0,0.0,1.0,324.0,0.0,-158.0
SD,AW1_,59.0,1.0,0.0,1.0,365.0,0.0,46.0
SD,AW1_,60.0,1.0,0.0,1.0,284.0,0.0,-258.0
SD,AW1_,61.0,1.0,0.0,-1.0,0.0,1.0,-226.0
SD,AW1_,62.0,1.0,1.0,0.0,240.0,0.0,334.0
SD,AW1_,63.0,1.0,0.0,1.0,281.0,0.0,-65.0
SD,AW1_,64.0,1.0,0.0,1.0,291.0,0.0,-461.0
SD,AW1_,65.0,1.0,0.0,1.0,306.0,0.0,317.0
SD,AW1_,66.0,1.0,0.0,1.0,365.0,0.0,37.0
SD,AW1_,67.0,1.0,0.0,1.0,311.0,0.0,228.0
SD,SF,2.0,1.0,0.0,1.0,301.0,0.0,-274.0
SD,SF,3.0,1.0,0.0,1.0,335.0,0.0,168.0
SD,SF,4.0,1.0,0.0,1.0,380.0,0.0,-35.0
SD,SF,5.0,1.0,0.0,-1.0,0.0,1.0,290.0
SD,SF,6.0,1.0,0.0,1.0,390.0,0.0,383.0
SD,SF,7.0,1.0,1.0,0.0,314.0,0.0,-260.0
SD,SF,8.0,1.0,0.0,-1.0,0.0,1.0,-217.0
SD,SF,9.0,1.0,0.0,-1.0,0.0,1.0,81.0
SD,SF,10.0,1.0,0.0,-1.0,0.0,1.0,-81.0
SD,SF,11.0,1.0,0.0,-1.0,0.0,1.0,456.0
SD,SF,12.0,1.0,1.0,0.0,200.0,0.0,-348.0
SD,SF,13.0,1.0,0.0,1.0,290.0,0.0,-163.0
SD,SF,14.0,1.0,0.0,-1.0,0.0,1.0,440.0
SD,SF,15.0,1.0,0.0,-1.0,0.0,1.0,-93.0
SD,SF,16.0,1.0,0.0,1.0,270.0,0.0,-384.0
SD,SF,17.0,1.0,0.0,1.0,344.0,0.0,-109.0
SD,SF,18.0,1.0,1.0,0.0,341.0,0.0,156.0
SD,SF,19.0,1.0,1.0,0.0,340.0,0.0,-193.0
SD,SF,20.0,1.0,0.0,-1.0,0.0,1.0,155.0
SD,SF,21.0,1.0,0.0,-1.0,0.0,1.0,-472.0
SD,SF,22.0,1.0,1.0,0.0,280.0,0.0,407.0
SD,SF,23.0,1.0,0.0,-1.0,0.0,1.0,426.0
SD,SF,24.0,1.0,0.0,-1.0,0.0,1.0,294.0
SD,SF,25.0,1.0,0.0,-1.0,0.0,1.0,-398.0
SD,SF,26.0,1.0,1.0,0.0,226.0,0.0,162.0
SD,SF,27.0,1.0,0.0,1.0,395.0,0.0,114.0
SD,SF,28.0,1.0,0.0,1.0,411.0,0.0,-273.0
SD,SF,29.0,1.0,0.0,-1.0,0.0,1.0,255.0
